timestamp,u,v,name,current_speed,freeflow_speed,confidence,api_key_used
2025-09-24 11:23:23,6959043879,36240972,Ahmadu Bello Way,22,29,0.903909,8yuW
2025-09-24 11:28:36,31674707,31700906,Akin Adesola Street,41,52,0.982331,9YAX
2025-09-24 11:28:36,31674708,5902583245,Akin Adesola Street,41,52,0.982331,d6Dm
2025-09-24 11:28:36,31674711,36240967,Akin Adesola Street,41,52,0.982331,v1Ns
2025-09-24 11:28:36,31674712,168577454,Akin Adesola Street,41,52,0.982331,tOGs
2025-09-24 11:28:36,31674712,5588108884,Ahmadu Bello Way,34,45,1.0,W5FR
2025-09-24 11:28:36,31700878,5109668001,Akin Adesola Street,43,58,1.0,ds8s
2025-09-24 11:28:36,31700906,1472131511,Akin Adesola Street,41,52,0.982331,HndD
2025-09-24 11:28:36,35723955,1235946207,Adeola Odeku Street,27,36,1.0,Nm7j
2025-09-24 11:28:36,35723960,35723963,Adeola Odeku Street,27,36,1.0,8yuW
2025-09-24 11:28:36,35723963,35723964,Adeola Odeku Street,27,36,1.0,9YAX
2025-09-24 11:28:36,35723964,1598718049,Adeola Odeku Street,27,36,1.0,d6Dm
2025-09-24 11:28:36,36240960,4742766612,Saka Tinubu Street,18,21,0.8388,v1Ns
2025-09-24 11:28:36,36240962,1235946208,Saka Tinubu Street,18,21,0.8388,tOGs
2025-09-24 11:28:36,36240962,95636908,Saka Tinubu Street,43,58,1.0,W5FR
2025-09-24 11:28:36,36240966,31674711,Akin Adesola Street,41,52,0.982331,ds8s
2025-09-24 11:28:36,36240967,95636908,Saka Tinubu Street,43,58,1.0,HndD
2025-09-24 11:28:36,36240967,31674708,Akin Adesola Street,41,52,0.982331,Nm7j
2025-09-24 11:28:36,36240972,4019886799,Ahmadu Bello Way,34,45,1.0,8yuW
2025-09-24 11:28:36,95636900,35723955,Adeola Odeku Street,27,36,1.0,9YAX
2025-09-24 11:28:36,95636900,2339926113,Akin Adesola Street,36,36,1.0,d6Dm
2025-09-24 11:28:36,95636908,36240967,Saka Tinubu Street,41,52,0.982331,v1Ns
2025-09-24 11:28:36,95636908,36240962,Saka Tinubu Street,18,21,0.8388,tOGs
2025-09-24 11:28:36,95636908,4708819230,Akin Adesola Street,43,58,1.0,W5FR
2025-09-24 11:28:36,95636982,168581819,Akin Adesola Street,43,58,1.0,ds8s
2025-09-24 11:28:36,95637019,31674712,Ahmadu Bello Way,41,52,0.982331,HndD
2025-09-24 11:28:36,168574117,5622523770,Ahmadu Bello Way,22,29,0.83258,Nm7j
2025-09-24 11:28:36,168577454,168581819,Ahmadu Bello Way,43,58,1.0,8yuW
2025-09-24 11:28:36,168577454,36240966,Akin Adesola Street,41,52,0.982331,9YAX
2025-09-24 11:28:36,168581819,95637019,Akin Adesola Street,43,58,1.0,d6Dm
2025-09-24 11:28:36,168581819,1598717904,Ahmadu Bello Way,35,45,1.0,v1Ns
2025-09-24 11:28:36,168585503,1289576526,Ahmadu Bello Way,35,45,1.0,tOGs
2025-09-24 11:28:36,1235946200,1598717989,Saka Tinubu Street,18,21,0.8388,W5FR
2025-09-24 11:28:36,1235946200,1235946208,Saka Tinubu Street,18,21,0.8388,ds8s
2025-09-24 11:28:36,1235946207,5246332238,Adeola Odeku Street,27,36,1.0,HndD
2025-09-24 11:28:36,1235946208,36240962,Saka Tinubu Street,18,21,0.8388,Nm7j
2025-09-24 11:28:36,1235946208,1235946200,Saka Tinubu Street,18,21,0.8388,8yuW
2025-09-24 11:28:36,1289576526,168577454,Ahmadu Bello Way,41,52,0.982331,9YAX
2025-09-24 11:28:36,1472121865,31700878,Akin Adesola Street,43,58,1.0,d6Dm
2025-09-24 11:28:36,1472131511,3684154039,Akin Adesola Street,41,52,0.982331,v1Ns
2025-09-24 11:28:36,1472142462,1472121865,Akin Adesola Street,43,58,1.0,tOGs
2025-09-24 11:28:36,1480437223,5246332227,Adeola Odeku Street,36,36,1.0,W5FR
2025-09-24 11:28:36,1598717904,168574117,Ahmadu Bello Way,35,45,1.0,ds8s
2025-09-24 11:28:36,1598717989,4742766612,Saka Tinubu Street,18,21,0.8388,HndD
2025-09-24 11:28:36,1598717989,1235946200,Saka Tinubu Street,18,21,0.8388,Nm7j
2025-09-24 11:28:36,1598718049,2339926122,Adeola Odeku Street,27,36,1.0,8yuW
2025-09-24 11:28:36,1652204774,6959043879,Ahmadu Bello Way,34,45,1.0,9YAX
2025-09-24 11:28:36,2339926111,2339926113,Adeola Odeku Street,36,36,1.0,d6Dm
2025-09-24 11:28:36,2339926113,31674708,Adeola Odeku Street,41,52,0.982331,v1Ns
2025-09-24 11:28:36,2339926113,95636908,Akin Adesola Street,43,58,1.0,tOGs
2025-09-24 11:28:36,2339926116,2339926111,Adeola Odeku Street,36,36,1.0,W5FR
2025-09-24 11:28:36,2339926118,2339926116,Adeola Odeku Street,36,36,1.0,ds8s
2025-09-24 11:28:36,2339926122,35723968,Adeola Odeku Street,27,27,1.0,HndD
2025-09-24 11:28:36,2339926123,2389029051,Adeola Odeku Street,29,29,1.0,Nm7j
2025-09-24 11:28:36,2339926125,2339926123,Adeola Odeku Street,27,36,1.0,8yuW
2025-09-24 11:28:36,2389029051,2339926118,Adeola Odeku Street,36,36,1.0,9YAX
2025-09-24 11:28:36,4019886799,4707949582,Ahmadu Bello Way,34,45,1.0,d6Dm
2025-09-24 11:28:36,4707949582,95637019,Ahmadu Bello Way,43,58,1.0,v1Ns
2025-09-24 11:28:36,4708819230,95636982,Akin Adesola Street,43,58,1.0,tOGs
2025-09-24 11:28:36,4742766612,36240960,Saka Tinubu Street,27,27,1.0,W5FR
2025-09-24 11:28:36,4742766612,1598717989,Saka Tinubu Street,18,21,0.8388,ds8s
2025-09-24 11:28:36,5109667999,31674707,Akin Adesola Street,41,52,0.982331,HndD
2025-09-24 11:28:36,5109668001,95636900,Akin Adesola Street,27,36,1.0,Nm7j
2025-09-24 11:28:36,5246332227,2339926125,Adeola Odeku Street,36,36,1.0,8yuW
2025-09-24 11:28:36,5246332238,35723960,Adeola Odeku Street,27,36,1.0,9YAX
2025-09-24 11:28:36,5588108884,31674715,Ahmadu Bello Way,34,45,1.0,d6Dm
2025-09-24 11:28:36,5588108893,1652204774,Ahmadu Bello Way,34,45,1.0,v1Ns
2025-09-24 11:28:36,5622523770,5196725569,Ahmadu Bello Way,35,45,1.0,tOGs
2025-09-24 11:28:36,5902583245,95636900,Adeola Odeku Street,27,36,1.0,W5FR
2025-09-24 11:28:36,5902583245,5109667999,Akin Adesola Street,14,20,1.0,ds8s
2025-09-24 11:28:36,6959043879,36240972,Ahmadu Bello Way,22,29,0.83258,HndD
2025-09-24 11:33:49,31674707,31700906,Akin Adesola Street,42,53,0.979373,Nm7j
2025-09-24 11:33:49,31674708,5902583245,Akin Adesola Street,42,53,0.979373,8yuW
2025-09-24 11:33:49,31674711,36240967,Akin Adesola Street,42,53,0.979373,9YAX
2025-09-24 11:33:49,31674712,168577454,Akin Adesola Street,42,53,0.979373,d6Dm
2025-09-24 11:33:49,31674712,5588108884,Ahmadu Bello Way,35,46,1.0,v1Ns
2025-09-24 11:33:49,31700878,5109668001,Akin Adesola Street,45,58,1.0,tOGs
2025-09-24 11:33:49,31700906,1472131511,Akin Adesola Street,42,52,0.979373,W5FR
2025-09-24 11:33:49,35723955,1235946207,Adeola Odeku Street,25,36,1.0,ds8s
2025-09-24 11:33:49,35723960,35723963,Adeola Odeku Street,25,36,1.0,HndD
2025-09-24 11:33:49,35723963,35723964,Adeola Odeku Street,25,36,1.0,Nm7j
2025-09-24 11:33:49,35723964,1598718049,Adeola Odeku Street,25,36,1.0,8yuW
2025-09-24 11:33:49,36240960,4742766612,Saka Tinubu Street,19,21,0.836296,9YAX
2025-09-24 11:33:49,36240962,1235946208,Saka Tinubu Street,19,21,0.836296,d6Dm
2025-09-24 11:33:49,36240962,95636908,Saka Tinubu Street,45,58,1.0,v1Ns
2025-09-24 11:33:49,36240966,31674711,Akin Adesola Street,42,52,0.979373,tOGs
2025-09-24 11:33:49,36240967,95636908,Saka Tinubu Street,45,58,1.0,W5FR
2025-09-24 11:33:49,36240967,31674708,Akin Adesola Street,42,52,0.979373,ds8s
2025-09-24 11:33:49,36240972,4019886799,Ahmadu Bello Way,35,46,1.0,HndD
2025-09-24 11:33:49,95636900,35723955,Adeola Odeku Street,25,36,1.0,Nm7j
2025-09-24 11:33:49,95636900,2339926113,Akin Adesola Street,36,36,1.0,8yuW
2025-09-24 11:33:49,95636908,36240967,Saka Tinubu Street,42,52,0.979373,9YAX
2025-09-24 11:33:49,95636908,36240962,Saka Tinubu Street,19,21,0.836296,d6Dm
2025-09-24 11:33:49,95636908,4708819230,Akin Adesola Street,45,58,1.0,v1Ns
2025-09-24 11:33:49,95636982,168581819,Akin Adesola Street,45,58,1.0,tOGs
2025-09-24 11:33:49,95637019,31674712,Ahmadu Bello Way,42,52,0.979373,W5FR
2025-09-24 11:33:49,168574117,5622523770,Ahmadu Bello Way,21,30,0.830029,ds8s
2025-09-24 11:33:49,168577454,168581819,Ahmadu Bello Way,45,58,1.0,HndD
2025-09-24 11:33:49,168577454,36240966,Akin Adesola Street,42,52,0.979373,Nm7j
2025-09-24 11:33:49,168581819,95637019,Akin Adesola Street,45,58,1.0,8yuW
2025-09-24 11:33:49,168581819,1598717904,Ahmadu Bello Way,36,45,1.0,9YAX
2025-09-24 11:33:49,168585503,1289576526,Ahmadu Bello Way,36,45,1.0,d6Dm
2025-09-24 11:33:49,1235946200,1598717989,Saka Tinubu Street,19,21,0.836296,v1Ns
2025-09-24 11:33:49,1235946200,1235946208,Saka Tinubu Street,19,21,0.836296,tOGs
2025-09-24 11:33:49,1235946207,5246332238,Adeola Odeku Street,25,36,1.0,W5FR
2025-09-24 11:33:49,1235946208,36240962,Saka Tinubu Street,19,21,0.836296,ds8s
2025-09-24 11:33:49,1235946208,1235946200,Saka Tinubu Street,19,21,0.836296,HndD
2025-09-24 11:33:49,1289576526,168577454,Ahmadu Bello Way,42,52,0.979373,Nm7j
2025-09-24 11:33:49,1472121865,31700878,Akin Adesola Street,45,58,1.0,8yuW
2025-09-24 11:33:49,1472131511,3684154039,Akin Adesola Street,42,52,0.979373,9YAX
2025-09-24 11:33:49,1472142462,1472121865,Akin Adesola Street,45,58,1.0,d6Dm
2025-09-24 11:33:49,1480437223,5246332227,Adeola Odeku Street,36,36,1.0,v1Ns
2025-09-24 11:33:49,1598717904,168574117,Ahmadu Bello Way,36,45,1.0,tOGs
2025-09-24 11:33:49,1598717989,4742766612,Saka Tinubu Street,19,21,0.836296,W5FR
2025-09-24 11:33:49,1598717989,1235946200,Saka Tinubu Street,19,21,0.836296,ds8s
2025-09-24 11:33:49,1598718049,2339926122,Adeola Odeku Street,25,36,1.0,HndD
2025-09-24 11:33:49,1652204774,6959043879,Ahmadu Bello Way,35,46,1.0,Nm7j
2025-09-24 11:33:49,2339926111,2339926113,Adeola Odeku Street,36,36,1.0,8yuW
2025-09-24 11:33:49,2339926113,31674708,Adeola Odeku Street,42,52,0.979373,9YAX
2025-09-24 11:33:49,2339926113,95636908,Akin Adesola Street,45,58,1.0,d6Dm
2025-09-24 11:33:49,2339926116,2339926111,Adeola Odeku Street,36,36,1.0,v1Ns
2025-09-24 11:33:49,2339926118,2339926116,Adeola Odeku Street,36,36,1.0,tOGs
2025-09-24 11:33:49,2339926122,35723968,Adeola Odeku Street,21,26,0.956689,W5FR
2025-09-24 11:33:49,2339926123,2389029051,Adeola Odeku Street,29,29,1.0,ds8s
2025-09-24 11:33:49,2339926125,2339926123,Adeola Odeku Street,25,36,1.0,HndD
2025-09-24 11:33:49,2389029051,2339926118,Adeola Odeku Street,36,36,1.0,Nm7j
2025-09-24 11:33:49,4019886799,4707949582,Ahmadu Bello Way,35,46,1.0,8yuW
2025-09-24 11:33:49,4707949582,95637019,Ahmadu Bello Way,45,58,1.0,9YAX
2025-09-24 11:33:49,4708819230,95636982,Akin Adesola Street,45,58,1.0,d6Dm
2025-09-24 11:33:49,4742766612,36240960,Saka Tinubu Street,27,27,1.0,v1Ns
2025-09-24 11:33:49,4742766612,1598717989,Saka Tinubu Street,19,21,0.836296,tOGs
2025-09-24 11:33:49,5109667999,31674707,Akin Adesola Street,42,52,0.979373,W5FR
2025-09-24 11:33:49,5109668001,95636900,Akin Adesola Street,25,36,1.0,ds8s
2025-09-24 11:33:49,5246332227,2339926125,Adeola Odeku Street,36,36,1.0,HndD
2025-09-24 11:33:49,5246332238,35723960,Adeola Odeku Street,25,36,1.0,Nm7j
2025-09-24 11:33:49,5588108884,31674715,Ahmadu Bello Way,35,46,1.0,8yuW
2025-09-24 11:33:49,5588108893,1652204774,Ahmadu Bello Way,35,46,1.0,9YAX
2025-09-24 11:33:49,5622523770,5196725569,Ahmadu Bello Way,36,45,1.0,d6Dm
2025-09-24 11:33:49,5902583245,95636900,Adeola Odeku Street,25,36,1.0,v1Ns
2025-09-24 11:33:49,5902583245,5109667999,Akin Adesola Street,16,20,1.0,tOGs
2025-09-24 11:33:49,6959043879,36240972,Ahmadu Bello Way,21,30,0.830029,W5FR
2025-09-24 11:39:01,31674707,31700906,Akin Adesola Street,41,52,0.979608,ds8s
2025-09-24 11:39:01,31674708,5902583245,Akin Adesola Street,41,52,0.979608,HndD
2025-09-24 11:39:01,31674711,36240967,Akin Adesola Street,41,52,0.979608,Nm7j
2025-09-24 11:39:01,31674712,168577454,Akin Adesola Street,41,52,0.979608,8yuW
2025-09-24 11:39:01,31674712,5588108884,Ahmadu Bello Way,34,46,1.0,9YAX
2025-09-24 11:39:01,31700878,5109668001,Akin Adesola Street,49,57,1.0,d6Dm
2025-09-24 11:39:01,31700906,1472131511,Akin Adesola Street,41,52,0.979608,v1Ns
2025-09-24 11:39:01,35723955,1235946207,Adeola Odeku Street,36,36,1.0,tOGs
2025-09-24 11:39:01,35723960,35723963,Adeola Odeku Street,36,36,1.0,W5FR
2025-09-24 11:39:01,35723963,35723964,Adeola Odeku Street,36,36,1.0,ds8s
2025-09-24 11:39:01,35723964,1598718049,Adeola Odeku Street,36,36,1.0,HndD
2025-09-24 11:39:01,36240960,4742766612,Saka Tinubu Street,16,21,0.88877,Nm7j
2025-09-24 11:39:01,36240962,1235946208,Saka Tinubu Street,16,21,0.88877,8yuW
2025-09-24 11:39:01,36240962,95636908,Saka Tinubu Street,49,57,1.0,9YAX
2025-09-24 11:39:01,36240966,31674711,Akin Adesola Street,41,52,0.979608,d6Dm
2025-09-24 11:39:01,36240967,95636908,Saka Tinubu Street,49,57,1.0,v1Ns
2025-09-24 11:39:01,36240967,31674708,Akin Adesola Street,41,52,0.979608,tOGs
2025-09-24 11:39:01,36240972,4019886799,Ahmadu Bello Way,34,46,1.0,W5FR
2025-09-24 11:39:01,95636900,35723955,Adeola Odeku Street,36,36,1.0,ds8s
2025-09-24 11:39:01,95636900,2339926113,Akin Adesola Street,24,36,0.991806,HndD
2025-09-24 11:39:01,95636908,36240967,Saka Tinubu Street,41,52,0.979608,Nm7j
2025-09-24 11:39:01,95636908,36240962,Saka Tinubu Street,16,21,0.88877,8yuW
2025-09-24 11:39:01,95636908,4708819230,Akin Adesola Street,49,57,1.0,9YAX
2025-09-24 11:39:01,95636982,168581819,Akin Adesola Street,49,57,1.0,d6Dm
2025-09-24 11:39:01,95637019,31674712,Ahmadu Bello Way,41,52,0.979608,v1Ns
2025-09-24 11:39:01,168574117,5622523770,Ahmadu Bello Way,21,30,0.809792,tOGs
2025-09-24 11:39:01,168577454,168581819,Ahmadu Bello Way,49,57,1.0,W5FR
2025-09-24 11:39:01,168577454,36240966,Akin Adesola Street,41,52,0.979608,ds8s
2025-09-24 11:39:01,168581819,95637019,Akin Adesola Street,49,57,1.0,HndD
2025-09-24 11:39:01,168581819,1598717904,Ahmadu Bello Way,33,46,1.0,Nm7j
2025-09-24 11:39:01,168585503,1289576526,Ahmadu Bello Way,33,46,1.0,8yuW
2025-09-24 11:39:01,1235946200,1598717989,Saka Tinubu Street,16,21,0.88877,9YAX
2025-09-24 11:39:01,1235946200,1235946208,Saka Tinubu Street,16,21,0.88877,d6Dm
2025-09-24 11:39:01,1235946207,5246332238,Adeola Odeku Street,36,36,1.0,v1Ns
2025-09-24 11:39:01,1235946208,36240962,Saka Tinubu Street,16,21,0.88877,tOGs
2025-09-24 11:39:01,1235946208,1235946200,Saka Tinubu Street,16,21,0.88877,W5FR
2025-09-24 11:39:01,1289576526,168577454,Ahmadu Bello Way,41,52,0.979608,ds8s
2025-09-24 11:39:01,1472121865,31700878,Akin Adesola Street,49,57,1.0,HndD
2025-09-24 11:39:01,1472131511,3684154039,Akin Adesola Street,41,52,0.979608,Nm7j
2025-09-24 11:39:01,1472142462,1472121865,Akin Adesola Street,49,57,1.0,8yuW
2025-09-24 11:39:01,1480437223,5246332227,Adeola Odeku Street,24,36,0.991806,9YAX
2025-09-24 11:39:01,1598717904,168574117,Ahmadu Bello Way,33,46,1.0,d6Dm
2025-09-24 11:39:01,1598717989,4742766612,Saka Tinubu Street,16,21,0.88877,v1Ns
2025-09-24 11:39:01,1598717989,1235946200,Saka Tinubu Street,16,21,0.88877,tOGs
2025-09-24 11:39:01,1598718049,2339926122,Adeola Odeku Street,36,36,1.0,W5FR
2025-09-24 11:39:01,1652204774,6959043879,Ahmadu Bello Way,34,46,1.0,ds8s
2025-09-24 11:39:01,2339926111,2339926113,Adeola Odeku Street,24,36,0.991806,HndD
2025-09-24 11:39:01,2339926113,31674708,Adeola Odeku Street,41,52,0.979608,Nm7j
2025-09-24 11:39:01,2339926113,95636908,Akin Adesola Street,49,57,1.0,8yuW
2025-09-24 11:39:01,2339926116,2339926111,Adeola Odeku Street,24,36,0.991806,9YAX
2025-09-24 11:39:01,2339926118,2339926116,Adeola Odeku Street,24,36,0.991806,d6Dm
2025-09-24 11:39:01,2339926122,35723968,Adeola Odeku Street,27,27,1.0,v1Ns
2025-09-24 11:39:01,2339926123,2389029051,Adeola Odeku Street,29,29,1.0,tOGs
2025-09-24 11:39:01,2339926125,2339926123,Adeola Odeku Street,36,36,1.0,W5FR
2025-09-24 11:39:01,2389029051,2339926118,Adeola Odeku Street,24,36,0.991806,ds8s
2025-09-24 11:39:01,4019886799,4707949582,Ahmadu Bello Way,34,46,1.0,HndD
2025-09-24 11:39:01,4707949582,95637019,Ahmadu Bello Way,49,57,1.0,Nm7j
2025-09-24 11:39:01,4708819230,95636982,Akin Adesola Street,49,57,1.0,8yuW
2025-09-24 11:39:01,4742766612,36240960,Saka Tinubu Street,27,27,1.0,9YAX
2025-09-24 11:39:01,4742766612,1598717989,Saka Tinubu Street,16,21,0.88877,d6Dm
2025-09-24 11:39:01,5109667999,31674707,Akin Adesola Street,41,52,0.979608,v1Ns
2025-09-24 11:39:01,5109668001,95636900,Akin Adesola Street,36,36,1.0,tOGs
2025-09-24 11:39:01,5246332227,2339926125,Adeola Odeku Street,24,36,0.991806,W5FR
2025-09-24 11:39:01,5246332238,35723960,Adeola Odeku Street,36,36,1.0,ds8s
2025-09-24 11:39:01,5588108884,31674715,Ahmadu Bello Way,34,46,1.0,HndD
2025-09-24 11:39:01,5588108893,1652204774,Ahmadu Bello Way,34,46,1.0,Nm7j
2025-09-24 11:39:01,5622523770,5196725569,Ahmadu Bello Way,33,46,1.0,8yuW
2025-09-24 11:39:01,5902583245,95636900,Adeola Odeku Street,36,36,1.0,9YAX
2025-09-24 11:39:01,5902583245,5109667999,Akin Adesola Street,14,20,1.0,d6Dm
2025-09-24 11:39:01,6959043879,36240972,Ahmadu Bello Way,21,30,0.809792,v1Ns
2025-09-24 11:44:14,31674707,31700906,Akin Adesola Street,42,53,0.988984,tOGs
2025-09-24 11:44:14,31674708,5902583245,Akin Adesola Street,42,53,0.988984,W5FR
2025-09-24 11:44:14,31674711,36240967,Akin Adesola Street,42,53,0.988984,ds8s
2025-09-24 11:44:14,31674712,168577454,Akin Adesola Street,42,53,0.988984,HndD
2025-09-24 11:44:14,31674712,5588108884,Ahmadu Bello Way,35,46,0.99856,Nm7j
2025-09-24 11:44:14,31700878,5109668001,Akin Adesola Street,42,57,1.0,8yuW
2025-09-24 11:44:14,31700906,1472131511,Akin Adesola Street,42,53,0.988984,9YAX
2025-09-24 11:44:14,35723955,1235946207,Adeola Odeku Street,36,36,1.0,d6Dm
2025-09-24 11:44:14,35723960,35723963,Adeola Odeku Street,36,36,1.0,v1Ns
2025-09-24 11:44:14,35723963,35723964,Adeola Odeku Street,36,36,1.0,tOGs
2025-09-24 11:44:14,35723964,1598718049,Adeola Odeku Street,36,36,1.0,W5FR
2025-09-24 11:44:14,36240960,4742766612,Saka Tinubu Street,15,21,0.901274,ds8s
2025-09-24 11:44:14,36240962,1235946208,Saka Tinubu Street,15,21,0.901274,HndD
2025-09-24 11:44:14,36240962,95636908,Saka Tinubu Street,42,57,1.0,Nm7j
2025-09-24 11:44:14,36240966,31674711,Akin Adesola Street,42,53,0.988984,8yuW
2025-09-24 11:44:14,36240967,95636908,Saka Tinubu Street,42,57,1.0,9YAX
2025-09-24 11:44:14,36240967,31674708,Akin Adesola Street,42,53,0.988984,d6Dm
2025-09-24 11:44:14,36240972,4019886799,Ahmadu Bello Way,35,46,0.99856,v1Ns
2025-09-24 11:44:14,95636900,35723955,Adeola Odeku Street,36,36,1.0,tOGs
2025-09-24 11:44:14,95636900,2339926113,Akin Adesola Street,31,36,0.991806,W5FR
2025-09-24 11:44:14,95636908,36240967,Saka Tinubu Street,42,53,0.988984,ds8s
2025-09-24 11:44:14,95636908,36240962,Saka Tinubu Street,15,21,0.901274,HndD
2025-09-24 11:44:14,95636908,4708819230,Akin Adesola Street,42,57,1.0,Nm7j
2025-09-24 11:44:14,95636982,168581819,Akin Adesola Street,42,57,1.0,8yuW
2025-09-24 11:44:14,95637019,31674712,Ahmadu Bello Way,42,53,0.988984,9YAX
2025-09-24 11:44:14,168574117,5622523770,Ahmadu Bello Way,24,30,0.910233,d6Dm
2025-09-24 11:44:14,168577454,168581819,Ahmadu Bello Way,42,57,1.0,v1Ns
2025-09-24 11:44:14,168577454,36240966,Akin Adesola Street,42,53,0.988984,tOGs
2025-09-24 11:44:14,168581819,95637019,Akin Adesola Street,42,57,1.0,W5FR
2025-09-24 11:44:14,168581819,1598717904,Ahmadu Bello Way,34,46,1.0,ds8s
2025-09-24 11:44:14,168585503,1289576526,Ahmadu Bello Way,34,46,1.0,HndD
2025-09-24 11:44:14,1235946200,1598717989,Saka Tinubu Street,15,21,0.901274,Nm7j
2025-09-24 11:44:14,1235946200,1235946208,Saka Tinubu Street,15,21,0.901274,8yuW
2025-09-24 11:44:14,1235946207,5246332238,Adeola Odeku Street,36,36,1.0,9YAX
2025-09-24 11:44:14,1235946208,36240962,Saka Tinubu Street,15,21,0.901274,d6Dm
2025-09-24 11:44:14,1235946208,1235946200,Saka Tinubu Street,15,21,0.901274,v1Ns
2025-09-24 11:44:14,1289576526,168577454,Ahmadu Bello Way,42,53,0.988984,tOGs
2025-09-24 11:44:14,1472121865,31700878,Akin Adesola Street,42,57,1.0,W5FR
2025-09-24 11:44:14,1472131511,3684154039,Akin Adesola Street,42,53,0.988984,ds8s
2025-09-24 11:44:14,1472142462,1472121865,Akin Adesola Street,42,57,1.0,HndD
2025-09-24 11:44:14,1480437223,5246332227,Adeola Odeku Street,31,36,0.991806,Nm7j
2025-09-24 11:44:14,1598717904,168574117,Ahmadu Bello Way,34,46,1.0,8yuW
2025-09-24 11:44:14,1598717989,4742766612,Saka Tinubu Street,15,21,0.901274,9YAX
2025-09-24 11:44:14,1598717989,1235946200,Saka Tinubu Street,15,21,0.901274,d6Dm
2025-09-24 11:44:14,1598718049,2339926122,Adeola Odeku Street,36,36,1.0,v1Ns
2025-09-24 11:44:14,1652204774,6959043879,Ahmadu Bello Way,35,46,0.99856,tOGs
2025-09-24 11:44:14,2339926111,2339926113,Adeola Odeku Street,31,36,0.991806,W5FR
2025-09-24 11:44:14,2339926113,31674708,Adeola Odeku Street,42,53,0.988984,ds8s
2025-09-24 11:44:14,2339926113,95636908,Akin Adesola Street,42,57,1.0,HndD
2025-09-24 11:44:14,2339926116,2339926111,Adeola Odeku Street,31,36,0.991806,Nm7j
2025-09-24 11:44:14,2339926118,2339926116,Adeola Odeku Street,31,36,0.991806,8yuW
2025-09-24 11:44:14,2339926122,35723968,Adeola Odeku Street,27,27,1.0,9YAX
2025-09-24 11:44:14,2339926123,2389029051,Adeola Odeku Street,29,29,1.0,d6Dm
2025-09-24 11:44:14,2339926125,2339926123,Adeola Odeku Street,30,36,1.0,v1Ns
2025-09-24 11:44:14,2389029051,2339926118,Adeola Odeku Street,36,36,1.0,tOGs
2025-09-24 11:44:14,4019886799,4707949582,Ahmadu Bello Way,34,46,0.99856,W5FR
2025-09-24 11:44:14,4707949582,95637019,Ahmadu Bello Way,40,57,1.0,ds8s
2025-09-24 11:44:14,4708819230,95636982,Akin Adesola Street,40,57,1.0,HndD
2025-09-24 11:44:14,4742766612,36240960,Saka Tinubu Street,27,27,1.0,Nm7j
2025-09-24 11:44:14,4742766612,1598717989,Saka Tinubu Street,15,21,0.895022,8yuW
2025-09-24 11:44:14,5109667999,31674707,Akin Adesola Street,41,52,0.989019,9YAX
2025-09-24 11:44:14,5109668001,95636900,Akin Adesola Street,30,36,1.0,d6Dm
2025-09-24 11:44:14,5246332227,2339926125,Adeola Odeku Street,36,36,1.0,v1Ns
2025-09-24 11:44:14,5246332238,35723960,Adeola Odeku Street,30,36,1.0,tOGs
2025-09-24 11:44:14,5588108884,31674715,Ahmadu Bello Way,34,46,0.99856,W5FR
2025-09-24 11:44:14,5588108893,1652204774,Ahmadu Bello Way,34,46,0.99856,ds8s
2025-09-24 11:44:14,5622523770,5196725569,Ahmadu Bello Way,34,46,1.0,HndD
2025-09-24 11:44:14,5902583245,95636900,Adeola Odeku Street,30,36,1.0,Nm7j
2025-09-24 11:44:14,5902583245,5109667999,Akin Adesola Street,12,20,1.0,8yuW
2025-09-24 11:44:14,6959043879,36240972,Ahmadu Bello Way,30,30,1.0,9YAX
2025-09-24 11:49:27,31674707,31700906,Akin Adesola Street,41,52,0.991,d6Dm
2025-09-24 11:49:27,31674708,5902583245,Akin Adesola Street,41,52,0.991,v1Ns
2025-09-24 11:49:27,31674711,36240967,Akin Adesola Street,41,52,0.991,tOGs
2025-09-24 11:49:27,31674712,168577454,Akin Adesola Street,41,52,0.991,W5FR
2025-09-24 11:49:27,31674712,5588108884,Ahmadu Bello Way,33,46,1.0,ds8s
2025-09-24 11:49:27,31700878,5109668001,Akin Adesola Street,46,58,1.0,HndD
2025-09-24 11:49:27,31700906,1472131511,Akin Adesola Street,41,52,0.990531,Nm7j
2025-09-24 11:49:27,35723955,1235946207,Adeola Odeku Street,27,36,0.997024,8yuW
2025-09-24 11:49:27,35723960,35723963,Adeola Odeku Street,27,36,0.997024,9YAX
2025-09-24 11:49:27,35723963,35723964,Adeola Odeku Street,27,36,0.997024,d6Dm
2025-09-24 11:49:27,35723964,1598718049,Adeola Odeku Street,27,36,0.997024,v1Ns
2025-09-24 11:49:27,36240960,4742766612,Saka Tinubu Street,15,21,0.88877,tOGs
2025-09-24 11:49:27,36240962,1235946208,Saka Tinubu Street,15,21,0.88877,W5FR
2025-09-24 11:49:27,36240962,95636908,Saka Tinubu Street,46,58,1.0,ds8s
2025-09-24 11:49:27,36240966,31674711,Akin Adesola Street,41,52,0.990531,HndD
2025-09-24 11:49:27,36240967,95636908,Saka Tinubu Street,46,58,1.0,Nm7j
2025-09-24 11:49:27,36240967,31674708,Akin Adesola Street,41,52,0.990531,8yuW
2025-09-24 11:49:27,36240972,4019886799,Ahmadu Bello Way,34,47,0.999151,9YAX
